date,country,country_code,new_cases,new_deaths
2020-02-20,Italy,ITA,0,0
2020-02-21,Italy,ITA,0,0
2020-02-22,Italy,ITA,14,0
2020-02-23,Italy,ITA,62,2
2020-02-24,Italy,ITA,53,0
2020-02-25,Italy,ITA,97,4
2020-02-26,Italy,ITA,93,5
2020-02-27,Italy,ITA,78,1
2020-02-28,Italy,ITA,250,5
2020-02-29,Italy,ITA,238,4
2020-03-01,Italy,ITA,240,8
2020-03-02,Italy,ITA,561,6
2020-03-03,Italy,ITA,347,17
2020-03-04,Italy,ITA,466,28
2020-03-05,Italy,ITA,587,27
2020-03-06,Italy,ITA,769,41
2020-03-07,Italy,ITA,778,49
2020-03-08,Italy,ITA,1247,36
2020-03-09,Italy,ITA,1492,133
2020-03-10,Italy,ITA,1797,98
2020-03-11,Italy,ITA,977,167
2020-03-12,Italy,ITA,2313,196
2020-03-13,Italy,ITA,2651,189
2020-03-14,Italy,ITA,2547,252
2020-03-15,Italy,ITA,3497,173
2020-03-16,Italy,ITA,2823,370
2020-03-17,Italy,ITA,4000,347
2020-03-18,Italy,ITA,3526,347
2020-03-19,Italy,ITA,4207,473
2020-03-20,Italy,ITA,5322,429
2020-03-21,Italy,ITA,5986,625
2020-03-22,Italy,ITA,6557,795
2020-03-23,Italy,ITA,5560,649
2020-03-24,Italy,ITA,4789,601
2020-03-25,Italy,ITA,5249,743
2020-03-26,Italy,ITA,5210,685
2020-03-27,Italy,ITA,6153,660
2020-03-28,Italy,ITA,5959,971
2020-03-29,Italy,ITA,5974,887
2020-03-30,Italy,ITA,5217,758
2020-03-31,Italy,ITA,4050,810
2020-04-01,Italy,ITA,4053,839
2020-04-02,Italy,ITA,4782,727
2020-04-03,Italy,ITA,4668,760
2020-04-04,Italy,ITA,4585,764
2020-04-05,Italy,ITA,4805,681
2020-04-06,Italy,ITA,4316,527
2020-04-07,Italy,ITA,3599,636
2020-04-08,Italy,ITA,3039,604
2020-04-09,Italy,ITA,3836,540
2020-04-10,Italy,ITA,4204,612
2020-04-11,Italy,ITA,3951,570
2020-04-12,Italy,ITA,4694,619
2020-04-13,Italy,ITA,4092,431
2020-04-14,Italy,ITA,3153,564
2020-04-15,Italy,ITA,2972,604
2020-04-16,Italy,ITA,2667,578
2020-04-17,Italy,ITA,3786,525
2020-04-18,Italy,ITA,3493,575
2020-04-19,Italy,ITA,3491,480
2020-04-20,Italy,ITA,3047,433
2020-04-21,Italy,ITA,2256,454
2020-04-22,Italy,ITA,2729,534
2019-12-31,Japan,JPN,0,0
2020-01-01,Japan,JPN,0,0
2020-01-02,Japan,JPN,0,0
2020-01-03,Japan,JPN,0,0
2020-01-04,Japan,JPN,0,0
2020-01-05,Japan,JPN,0,0
2020-01-06,Japan,JPN,0,0
2020-01-07,Japan,JPN,0,0
2020-01-08,Japan,JPN,0,0
2020-01-09,Japan,JPN,0,0
2020-01-10,Japan,JPN,0,0
2020-01-11,Japan,JPN,0,0
2020-01-12,Japan,JPN,0,0
2020-01-13,Japan,JPN,0,0
2020-01-14,Japan,JPN,0,0
2020-01-15,Japan,JPN,1,0
2020-01-16,Japan,JPN,0,0
2020-01-17,Japan,JPN,0,0
2020-01-18,Japan,JPN,0,0
2020-01-19,Japan,JPN,0,0
2020-01-20,Japan,JPN,0,0
2020-01-21,Japan,JPN,0,0
2020-01-22,Japan,JPN,0,0
2020-01-23,Japan,JPN,0,0
2020-01-24,Japan,JPN,1,0
2020-01-25,Japan,JPN,0,0
2020-01-26,Japan,JPN,1,0
2020-01-27,Japan,JPN,0,0
2020-01-28,Japan,JPN,1,0
2020-01-29,Japan,JPN,3,0
2020-01-30,Japan,JPN,4,0
2020-01-31,Japan,JPN,3,0
2020-02-01,Japan,JPN,1,0
2020-02-02,Japan,JPN,4,0
2020-02-03,Japan,JPN,1,0
2020-02-04,Japan,JPN,0,0
2020-02-05,Japan,JPN,5,0
2020-02-06,Japan,JPN,0,0
2020-02-07,Japan,JPN,0,0
2020-02-08,Japan,JPN,0,0
2020-02-09,Japan,JPN,0,0
2020-02-10,Japan,JPN,0,0
2020-02-11,Japan,JPN,0,0
2020-02-12,Japan,JPN,0,0
2020-02-13,Japan,JPN,4,1
2020-02-14,Japan,JPN,1,0
2020-02-15,Japan,JPN,8,0
2020-02-16,Japan,JPN,14,0
2020-02-17,Japan,JPN,7,0
2020-02-18,Japan,JPN,0,0
2020-02-19,Japan,JPN,7,0
2020-02-20,Japan,JPN,18,0
2020-02-21,Japan,JPN,9,0
2020-02-22,Japan,JPN,12,0
2020-02-23,Japan,JPN,27,0
2020-02-24,Japan,JPN,12,0
2020-02-25,Japan,JPN,0,0
2020-02-26,Japan,JPN,20,0
2020-02-27,Japan,JPN,22,2
2020-02-28,Japan,JPN,24,0
2020-02-29,Japan,JPN,20,0
2020-03-01,Japan,JPN,9,2
2020-03-02,Japan,JPN,15,1
2020-03-03,Japan,JPN,0,0
2020-03-04,Japan,JPN,14,0
2020-03-05,Japan,JPN,49,0
2020-03-06,Japan,JPN,32,0
2020-03-07,Japan,JPN,59,0
2020-03-08,Japan,JPN,47,0
2020-03-09,Japan,JPN,33,1
2020-03-10,Japan,JPN,26,2
2020-03-11,Japan,JPN,54,3
2020-03-12,Japan,JPN,51,3
2020-03-13,Japan,JPN,56,4
2020-03-14,Japan,JPN,62,2
2020-03-15,Japan,JPN,43,1
2020-03-16,Japan,JPN,34,2
2020-03-17,Japan,JPN,10,4
2020-03-18,Japan,JPN,5,0
2020-03-19,Japan,JPN,44,1
2020-03-20,Japan,JPN,77,4
2020-03-21,Japan,JPN,57,2
2020-03-22,Japan,JPN,39,1
2020-03-23,Japan,JPN,43,5
2020-03-24,Japan,JPN,39,1
2020-03-25,Japan,JPN,65,1
2020-03-26,Japan,JPN,75,2
2020-03-27,Japan,JPN,96,1
2020-03-28,Japan,JPN,135,3
2020-03-29,Japan,JPN,194,3
2020-03-30,Japan,JPN,173,2
2020-03-31,Japan,JPN,87,2
2020-04-01,Japan,JPN,0,0
2020-04-02,Japan,JPN,225,1
2020-04-03,Japan,JPN,439,6
2020-04-04,Japan,JPN,318,6
2020-04-05,Japan,JPN,336,1
2020-04-06,Japan,JPN,383,3
2020-04-07,Japan,JPN,163,7
2020-04-08,Japan,JPN,89,0
2020-04-09,Japan,JPN,351,1
2020-04-10,Japan,JPN,410,4
2020-04-11,Japan,JPN,680,3
2020-04-12,Japan,JPN,1401,10
2020-04-13,Japan,JPN,507,4
2020-04-14,Japan,JPN,390,7
2020-04-15,Japan,JPN,455,10
2020-04-16,Japan,JPN,482,17
2020-04-17,Japan,JPN,585,12
2020-04-18,Japan,JPN,628,6
2020-04-19,Japan,JPN,566,7
2020-04-20,Japan,JPN,390,10
2020-04-21,Japan,JPN,367,15
2020-04-22,Japan,JPN,378,0
2020-03-15,Kazakhstan,KAZ,6,0
2020-03-16,Kazakhstan,KAZ,3,0
2020-03-17,Kazakhstan,KAZ,2,0
2020-03-18,Kazakhstan,KAZ,22,0
2020-03-19,Kazakhstan,KAZ,4,0
2020-03-20,Kazakhstan,KAZ,12,0
2020-03-21,Kazakhstan,KAZ,4,0
2020-03-22,Kazakhstan,KAZ,3,0
2020-03-23,Kazakhstan,KAZ,4,0
2020-03-24,Kazakhstan,KAZ,2,0
2020-03-25,Kazakhstan,KAZ,17,0
2020-03-26,Kazakhstan,KAZ,9,0
2020-03-27,Kazakhstan,KAZ,32,0
2020-03-28,Kazakhstan,KAZ,73,0
2020-03-29,Kazakhstan,KAZ,36,0
2020-03-30,Kazakhstan,KAZ,55,1
2020-03-31,Kazakhstan,KAZ,41,0
2020-04-01,Kazakhstan,KAZ,15,0
2020-04-02,Kazakhstan,KAZ,8,1
2020-04-03,Kazakhstan,KAZ,38,1
2020-04-04,Kazakhstan,KAZ,74,0
2020-04-05,Kazakhstan,KAZ,0,0
2020-04-06,Kazakhstan,KAZ,71,2
2020-04-07,Kazakhstan,KAZ,139,1
2020-04-08,Kazakhstan,KAZ,34,0
2020-04-09,Kazakhstan,KAZ,55,1
2020-04-10,Kazakhstan,KAZ,43,2
2020-04-11,Kazakhstan,KAZ,38,1
2020-04-12,Kazakhstan,KAZ,40,0
2020-04-13,Kazakhstan,KAZ,81,0
2020-04-14,Kazakhstan,KAZ,218,4
2020-04-15,Kazakhstan,KAZ,88,0
2020-04-16,Kazakhstan,KAZ,64,2
2020-04-17,Kazakhstan,KAZ,139,1
2020-04-18,Kazakhstan,KAZ,121,0
2020-04-19,Kazakhstan,KAZ,63,0
2020-04-20,Kazakhstan,KAZ,81,2
2020-04-21,Kazakhstan,KAZ,214,0
2020-04-22,Kazakhstan,KAZ,76,0
2019-12-31,Lebanon,LBN,0,0
2020-01-01,Lebanon,LBN,0,0
2020-01-02,Lebanon,LBN,0,0
2020-01-03,Lebanon,LBN,0,0
2020-01-04,Lebanon,LBN,0,0
2020-01-05,Lebanon,LBN,0,0
2020-01-06,Lebanon,LBN,0,0
2020-01-07,Lebanon,LBN,0,0
2020-01-08,Lebanon,LBN,0,0
2020-01-09,Lebanon,LBN,0,0
2020-01-10,Lebanon,LBN,0,0
2020-01-11,Lebanon,LBN,0,0
2020-01-12,Lebanon,LBN,0,0
2020-01-13,Lebanon,LBN,0,0
2020-01-14,Lebanon,LBN,0,0
2020-01-15,Lebanon,LBN,0,0
2020-01-16,Lebanon,LBN,0,0
2020-01-17,Lebanon,LBN,0,0
2020-01-18,Lebanon,LBN,0,0
2020-01-19,Lebanon,LBN,0,0
2020-01-20,Lebanon,LBN,0,0
2020-01-21,Lebanon,LBN,0,0
2020-01-22,Lebanon,LBN,0,0
2020-01-23,Lebanon,LBN,0,0
2020-01-24,Lebanon,LBN,0,0
2020-01-25,Lebanon,LBN,0,0
2020-01-26,Lebanon,LBN,0,0
2020-01-27,Lebanon,LBN,0,0
2020-01-28,Lebanon,LBN,0,0
2020-01-29,Lebanon,LBN,0,0
2020-01-30,Lebanon,LBN,0,0
2020-01-31,Lebanon,LBN,0,0
2020-02-01,Lebanon,LBN,0,0
2020-02-02,Lebanon,LBN,0,0
2020-02-03,Lebanon,LBN,0,0
2020-02-04,Lebanon,LBN,0,0
2020-02-05,Lebanon,LBN,0,0
2020-02-06,Lebanon,LBN,0,0
2020-02-07,Lebanon,LBN,0,0
2020-02-08,Lebanon,LBN,0,0
2020-02-09,Lebanon,LBN,0,0
2020-02-10,Lebanon,LBN,0,0
2020-02-11,Lebanon,LBN,0,0
2020-02-12,Lebanon,LBN,0,0
2020-02-13,Lebanon,LBN,0,0
2020-02-14,Lebanon,LBN,0,0
2020-02-15,Lebanon,LBN,0,0
2020-02-16,Lebanon,LBN,0,0
2020-02-17,Lebanon,LBN,0,0
2020-02-18,Lebanon,LBN,0,0
2020-02-19,Lebanon,LBN,0,0
2020-02-20,Lebanon,LBN,0,0
2020-02-21,Lebanon,LBN,0,0
2020-02-22,Lebanon,LBN,1,0
2020-02-23,Lebanon,LBN,0,0
2020-02-24,Lebanon,LBN,0,0
2020-02-25,Lebanon,LBN,0,0
2020-02-26,Lebanon,LBN,0,0
2020-02-27,Lebanon,LBN,1,0
2020-02-28,Lebanon,LBN,1,0
2020-02-29,Lebanon,LBN,0,0
2020-03-01,Lebanon,LBN,1,0
2020-03-02,Lebanon,LBN,6,0
2020-03-03,Lebanon,LBN,3,0
2020-03-04,Lebanon,NA,0,0
2020-03-05,Lebanon,NA,0,0
2020-03-06,Lebanon,LBN,3,0
2020-03-07,Lebanon,LBN,6,0
2020-03-08,Lebanon,NA,0,0
2020-03-09,Lebanon,LBN,10,0
2020-03-10,Lebanon,LBN,9,0
2020-03-11,Lebanon,LBN,0,1
2020-03-12,Lebanon,LBN,20,1
2020-03-13,Lebanon,LBN,5,0
2020-03-14,Lebanon,NA,0,0
2020-03-15,Lebanon,LBN,27,1
2020-03-16,Lebanon,LBN,6,0
2020-03-17,Lebanon,LBN,21,0
2020-03-18,Lebanon,LBN,0,0
2020-03-19,Lebanon,LBN,13,1
2020-03-20,Lebanon,LBN,16,0
2020-03-21,Lebanon,LBN,14,0
2020-03-22,Lebanon,LBN,67,0
2020-03-23,Lebanon,LBN,18,0
2020-03-24,Lebanon,LBN,19,0
2020-03-25,Lebanon,LBN,37,0
2020-03-26,Lebanon,LBN,29,0
2020-03-27,Lebanon,LBN,35,2
2020-03-28,Lebanon,LBN,23,1
2020-03-29,Lebanon,LBN,21,1
2020-03-30,Lebanon,LBN,26,2
2020-03-31,Lebanon,LBN,8,1
2020-04-01,Lebanon,LBN,17,1
2020-04-02,Lebanon,LBN,16,0
2020-04-03,Lebanon,LBN,15,4
2020-04-04,Lebanon,LBN,0,0
2020-04-05,Lebanon,LBN,26,1
2020-04-06,Lebanon,LBN,7,1
2020-04-07,Lebanon,LBN,14,1
2020-04-08,Lebanon,LBN,7,0
2020-04-09,Lebanon,LBN,27,0
2020-04-10,Lebanon,LBN,7,0
2020-04-11,Lebanon,LBN,27,1
2020-04-12,Lebanon,LBN,10,0
2020-04-13,Lebanon,LBN,11,0
2020-04-14,Lebanon,LBN,2,0
2020-04-15,Lebanon,LBN,9,1
2020-04-16,Lebanon,LBN,17,0
2020-04-17,Lebanon,LBN,5,0
2020-04-18,Lebanon,LBN,5,0
2020-04-19,Lebanon,LBN,4,0
2020-04-20,Lebanon,LBN,1,0
2020-04-21,Lebanon,LBN,4,0
2020-04-22,Lebanon,LBN,0,0
2019-12-31,Lithuania,LTU,0,0
2020-01-01,Lithuania,LTU,0,0
2020-01-02,Lithuania,LTU,0,0
2020-01-03,Lithuania,LTU,0,0
2020-01-04,Lithuania,LTU,0,0
2020-01-05,Lithuania,LTU,0,0
2020-01-06,Lithuania,LTU,0,0
2020-01-07,Lithuania,LTU,0,0
2020-01-08,Lithuania,LTU,0,0
2020-01-09,Lithuania,LTU,0,0
2020-01-10,Lithuania,LTU,0,0
2020-01-11,Lithuania,LTU,0,0
2020-01-12,Lithuania,LTU,0,0
2020-01-13,Lithuania,LTU,0,0
2020-01-14,Lithuania,LTU,0,0
2020-01-15,Lithuania,LTU,0,0
2020-01-16,Lithuania,LTU,0,0
2020-01-17,Lithuania,LTU,0,0
2020-01-18,Lithuania,LTU,0,0
2020-01-19,Lithuania,LTU,0,0
2020-01-20,Lithuania,LTU,0,0
2020-01-21,Lithuania,LTU,0,0
2020-01-22,Lithuania,LTU,0,0
2020-01-23,Lithuania,LTU,0,0
2020-01-24,Lithuania,LTU,0,0
2020-01-25,Lithuania,LTU,0,0
2020-01-26,Lithuania,LTU,0,0
2020-01-27,Lithuania,LTU,0,0
2020-01-28,Lithuania,LTU,0,0
2020-01-29,Lithuania,LTU,0,0
2020-01-30,Lithuania,LTU,0,0
2020-01-31,Lithuania,LTU,0,0
2020-02-01,Lithuania,LTU,0,0
2020-02-02,Lithuania,LTU,0,0
2020-02-03,Lithuania,LTU,0,0
2020-02-04,Lithuania,LTU,0,0
2020-02-05,Lithuania,LTU,0,0
2020-02-06,Lithuania,LTU,0,0
2020-02-07,Lithuania,LTU,0,0
2020-02-08,Lithuania,LTU,0,0
2020-02-09,Lithuania,LTU,0,0
2020-02-10,Lithuania,LTU,0,0
2020-02-11,Lithuania,LTU,0,0
2020-02-12,Lithuania,LTU,0,0
2020-02-13,Lithuania,LTU,0,0
2020-02-14,Lithuania,LTU,0,0
2020-02-15,Lithuania,LTU,0,0
2020-02-16,Lithuania,LTU,0,0
2020-02-17,Lithuania,LTU,0,0
2020-02-18,Lithuania,LTU,0,0
2020-02-19,Lithuania,LTU,0,0
2020-02-20,Lithuania,LTU,0,0
2020-02-21,Lithuania,LTU,0,0
2020-02-22,Lithuania,LTU,0,0
2020-02-23,Lithuania,LTU,0,0
2020-02-24,Lithuania,LTU,0,0
2020-02-25,Lithuania,LTU,0,0
2020-02-26,Lithuania,LTU,0,0
2020-02-27,Lithuania,LTU,0,0
2020-02-28,Lithuania,LTU,1,0
2020-02-29,Lithuania,LTU,0,0
2020-03-01,Lithuania,LTU,0,0
2020-03-02,Lithuania,LTU,0,0
2020-03-03,Lithuania,NA,0,0
2020-03-04,Lithuania,NA,0,0
2020-03-05,Lithuania,NA,0,0
2020-03-06,Lithuania,NA,0,0
2020-03-07,Lithuania,NA,0,0
2020-03-08,Lithuania,NA,0,0
2020-03-09,Lithuania,NA,0,0
2020-03-10,Lithuania,NA,0,0
2020-03-11,Lithuania,LTU,2,0
2020-03-12,Lithuania,LTU,0,0
2020-03-13,Lithuania,NA,0,0
2020-03-14,Lithuania,LTU,3,0
2020-03-15,Lithuania,LTU,3,0
2020-03-16,Lithuania,LTU,5,0
2020-03-17,Lithuania,LTU,3,0
2020-03-18,Lithuania,LTU,8,0
2020-03-19,Lithuania,LTU,8,0
2020-03-20,Lithuania,LTU,15,0
2020-03-21,Lithuania,LTU,21,1
2020-03-22,Lithuania,LTU,36,0
2020-03-23,Lithuania,LTU,38,0
2020-03-24,Lithuania,LTU,36,0
2020-03-25,Lithuania,LTU,30,1
2020-03-26,Lithuania,LTU,65,2
2020-03-27,Lithuania,LTU,25,0
2020-03-28,Lithuania,LTU,59,1
2020-03-29,Lithuania,LTU,36,2
2020-03-30,Lithuania,LTU,90,0
2020-03-31,Lithuania,LTU,0,0
2020-04-01,Lithuania,LTU,49,0
2020-04-02,Lithuania,LTU,48,1
2020-04-03,Lithuania,LTU,68,1
2020-04-04,Lithuania,LTU,122,0
2020-04-05,Lithuania,LTU,0,0
2020-04-06,Lithuania,LTU,40,4
2020-04-07,Lithuania,LTU,32,1
2020-04-08,Lithuania,LTU,37,1
2020-04-09,Lithuania,LTU,32,0
2020-04-10,Lithuania,LTU,43,0
2020-04-11,Lithuania,LTU,44,2
2020-04-12,Lithuania,LTU,54,6
2020-04-13,Lithuania,LTU,9,1
2020-04-14,Lithuania,LTU,8,0
2020-04-15,Lithuania,LTU,0,0
2020-04-16,Lithuania,LTU,21,5
2020-04-17,Lithuania,LTU,58,3
2020-04-18,Lithuania,LTU,90,1
2020-04-19,Lithuania,LTU,59,0
2020-04-20,Lithuania,LTU,28,3
2020-04-21,Lithuania,LTU,24,1
2020-04-22,Lithuania,LTU,20,1
2019-12-31,Luxembourg,LUX,0,0
2020-01-01,Luxembourg,LUX,0,0
2020-01-02,Luxembourg,LUX,0,0
2020-01-03,Luxembourg,LUX,0,0
2020-01-04,Luxembourg,LUX,0,0
2020-01-05,Luxembourg,LUX,0,0
2020-01-06,Luxembourg,LUX,0,0
2020-01-07,Luxembourg,LUX,0,0
2020-01-08,Luxembourg,LUX,0,0
2020-01-09,Luxembourg,LUX,0,0
2020-01-10,Luxembourg,LUX,0,0
2020-01-11,Luxembourg,LUX,0,0
2020-01-12,Luxembourg,LUX,0,0
2020-01-13,Luxembourg,LUX,0,0
2020-01-14,Luxembourg,LUX,0,0
2020-01-15,Luxembourg,LUX,0,0
2020-01-16,Luxembourg,LUX,0,0
2020-01-17,Luxembourg,LUX,0,0
2020-01-18,Luxembourg,LUX,0,0
2020-01-19,Luxembourg,LUX,0,0
2020-01-20,Luxembourg,LUX,0,0
2020-01-21,Luxembourg,LUX,0,0
2020-01-22,Luxembourg,LUX,0,0
2020-01-23,Luxembourg,LUX,0,0
2020-01-24,Luxembourg,LUX,0,0
2020-01-25,Luxembourg,LUX,0,0
2020-01-26,Luxembourg,LUX,0,0
2020-01-27,Luxembourg,LUX,0,0
2020-01-28,Luxembourg,LUX,0,0
2020-01-29,Luxembourg,LUX,0,0
2020-01-30,Luxembourg,LUX,0,0
2020-01-31,Luxembourg,LUX,0,0
2020-02-01,Luxembourg,LUX,0,0
2020-02-02,Luxembourg,LUX,0,0
2020-02-03,Luxembourg,LUX,0,0
2020-02-04,Luxembourg,LUX,0,0
2020-02-05,Luxembourg,LUX,0,0
2020-02-06,Luxembourg,LUX,0,0
2020-02-07,Luxembourg,LUX,0,0
2020-02-08,Luxembourg,LUX,0,0
2020-02-09,Luxembourg,LUX,0,0
2020-02-10,Luxembourg,LUX,0,0
2020-02-11,Luxembourg,LUX,0,0
2020-02-12,Luxembourg,LUX,0,0
2020-02-13,Luxembourg,LUX,0,0
2020-02-14,Luxembourg,LUX,0,0
2020-02-15,Luxembourg,LUX,0,0
2020-02-16,Luxembourg,LUX,0,0
2020-02-17,Luxembourg,LUX,0,0
2020-02-18,Luxembourg,LUX,0,0
2020-02-19,Luxembourg,LUX,0,0
2020-02-20,Luxembourg,LUX,0,0
2020-02-21,Luxembourg,LUX,0,0
2020-02-22,Luxembourg,LUX,0,0
2020-02-23,Luxembourg,LUX,0,0
2020-02-24,Luxembourg,LUX,0,0
2020-02-25,Luxembourg,LUX,0,0
2020-02-26,Luxembourg,LUX,0,0
2020-02-27,Luxembourg,LUX,0,0
2020-02-28,Luxembourg,LUX,0,0
2020-02-29,Luxembourg,LUX,0,0
2020-03-01,Luxembourg,LUX,1,0
2020-03-02,Luxembourg,LUX,0,0
2020-03-03,Luxembourg,NA,0,0
2020-03-04,Luxembourg,NA,0,0
2020-03-05,Luxembourg,NA,0,0
2020-03-06,Luxembourg,NA,0,0
2020-03-07,Luxembourg,LUX,2,0
2020-03-08,Luxembourg,NA,0,0
2020-03-09,Luxembourg,LUX,2,0
2020-03-10,Luxembourg,NA,0,0
2020-03-11,Luxembourg,LUX,2,0
2020-03-12,Luxembourg,LUX,0,0
2020-03-13,Luxembourg,LUX,19,0
2020-03-14,Luxembourg,LUX,12,1
2020-03-15,Luxembourg,NA,0,0
2020-03-16,Luxembourg,LUX,39,0
2020-03-17,Luxembourg,LUX,4,0
2020-03-18,Luxembourg,LUX,59,0
2020-03-19,Luxembourg,LUX,70,1
2020-03-20,Luxembourg,LUX,135,2
2020-03-21,Luxembourg,LUX,139,1
2020-03-22,Luxembourg,LUX,186,3
2020-03-23,Luxembourg,LUX,128,0
2020-03-24,Luxembourg,LUX,77,0
2020-03-25,Luxembourg,LUX,224,0
2020-03-26,Luxembourg,LUX,234,0
2020-03-27,Luxembourg,LUX,120,1
2020-03-28,Luxembourg,LUX,152,6
2020-03-29,Luxembourg,LUX,226,3
2020-03-30,Luxembourg,LUX,119,3
2020-03-31,Luxembourg,LUX,38,1
2020-04-01,Luxembourg,LUX,190,1
2020-04-02,Luxembourg,LUX,141,6
2020-04-03,Luxembourg,LUX,168,1
2020-04-04,Luxembourg,LUX,125,1
2020-04-05,Luxembourg,LUX,117,0
2020-04-06,Luxembourg,LUX,75,5
2020-04-07,Luxembourg,LUX,39,5
2020-04-08,Luxembourg,LUX,127,3
2020-04-09,Luxembourg,LUX,64,2
2020-04-10,Luxembourg,LUX,81,6
2020-04-11,Luxembourg,LUX,108,2
2020-04-12,Luxembourg,LUX,47,8
2020-04-13,Luxembourg,LUX,11,4
2020-04-14,Luxembourg,LUX,11,1
2020-04-15,Luxembourg,LUX,15,0
2020-04-16,Luxembourg,LUX,66,2
2020-04-17,Luxembourg,LUX,71,0
2020-04-18,Luxembourg,LUX,36,3
2020-04-19,Luxembourg,LUX,57,0
2020-04-20,Luxembourg,LUX,13,1
2020-04-21,Luxembourg,LUX,8,2
2020-04-22,Luxembourg,LUX,60,3
2019-12-31,Malaysia,MYS,0,0
2020-01-01,Malaysia,MYS,0,0
2020-01-02,Malaysia,MYS,0,0
2020-01-03,Malaysia,MYS,0,0
2020-01-04,Malaysia,MYS,0,0
2020-01-05,Malaysia,MYS,0,0
2020-01-06,Malaysia,MYS,0,0
2020-01-07,Malaysia,MYS,0,0
2020-01-08,Malaysia,MYS,0,0
2020-01-09,Malaysia,MYS,0,0
2020-01-10,Malaysia,MYS,0,0
2020-01-11,Malaysia,MYS,0,0
2020-01-12,Malaysia,MYS,0,0
2020-01-13,Malaysia,MYS,0,0
2020-01-14,Malaysia,MYS,0,0
2020-01-15,Malaysia,MYS,0,0
2020-01-16,Malaysia,MYS,0,0
2020-01-17,Malaysia,MYS,0,0
2020-01-18,Malaysia,MYS,0,0
2020-01-19,Malaysia,MYS,0,0
2020-01-20,Malaysia,MYS,0,0
2020-01-21,Malaysia,MYS,0,0
2020-01-22,Malaysia,MYS,0,0
2020-01-23,Malaysia,MYS,0,0
2020-01-24,Malaysia,MYS,0,0
2020-01-25,Malaysia,MYS,3,0
2020-01-26,Malaysia,MYS,1,0
2020-01-27,Malaysia,MYS,0,0
2020-01-28,Malaysia,MYS,0,0
2020-01-29,Malaysia,MYS,3,0
2020-01-30,Malaysia,MYS,0,0
2020-01-31,Malaysia,MYS,1,0
2020-02-01,Malaysia,MYS,0,0
2020-02-02,Malaysia,MYS,0,0
2020-02-03,Malaysia,MYS,0,0
2020-02-04,Malaysia,MYS,0,0
2020-02-05,Malaysia,MYS,2,0
2020-02-06,Malaysia,MYS,2,0
2020-02-07,Malaysia,MYS,2,0
2020-02-08,Malaysia,MYS,1,0
2020-02-09,Malaysia,MYS,1,0
2020-02-10,Malaysia,MYS,2,0
2020-02-11,Malaysia,MYS,0,0
2020-02-12,Malaysia,MYS,0,0
2020-02-13,Malaysia,MYS,0,0
2020-02-14,Malaysia,MYS,1,0
2020-02-15,Malaysia,MYS,2,0
2020-02-16,Malaysia,MYS,1,0
2020-02-17,Malaysia,MYS,0,0
2020-02-18,Malaysia,MYS,0,0
2020-02-19,Malaysia,MYS,0,0
2020-02-20,Malaysia,MYS,0,0
2020-02-21,Malaysia,MYS,0,0
2020-02-22,Malaysia,MYS,0,0
2020-02-23,Malaysia,MYS,0,0
2020-02-24,Malaysia,MYS,0,0
2020-02-25,Malaysia,MYS,0,0
2020-02-26,Malaysia,MYS,0,0
2020-02-27,Malaysia,MYS,0,0
2020-02-28,Malaysia,MYS,1,0
2020-02-29,Malaysia,MYS,2,0
2020-03-01,Malaysia,MYS,0,0
2020-03-02,Malaysia,MYS,4,0
2020-03-03,Malaysia,NA,0,0
2020-03-04,Malaysia,MYS,7,0
2020-03-05,Malaysia,MYS,14,0
2020-03-06,Malaysia,MYS,0,0
2020-03-07,Malaysia,MYS,33,0
2020-03-08,Malaysia,MYS,10,0
2020-03-09,Malaysia,MYS,6,0
2020-03-10,Malaysia,MYS,18,0
2020-03-11,Malaysia,MYS,12,0
2020-03-12,Malaysia,MYS,20,0
2020-03-13,Malaysia,MYS,9,0
2020-03-14,Malaysia,MYS,39,0
2020-03-15,Malaysia,MYS,41,0
2020-03-16,Malaysia,MYS,190,0
2020-03-17,Malaysia,MYS,125,0
2020-03-18,Malaysia,MYS,120,2
2020-03-19,Malaysia,MYS,117,0
2020-03-20,Malaysia,MYS,110,0
2020-03-21,Malaysia,MYS,130,0
2020-03-22,Malaysia,MYS,153,2
2020-03-23,Malaysia,MYS,123,6
2020-03-24,Malaysia,MYS,212,4
2020-03-25,Malaysia,MYS,106,1
2020-03-26,Malaysia,MYS,172,4
2020-03-27,Malaysia,MYS,235,4
2020-03-28,Malaysia,MYS,130,3
2020-03-29,Malaysia,MYS,159,1
2020-03-30,Malaysia,MYS,150,7
2020-03-31,Malaysia,MYS,156,3
2020-04-01,Malaysia,MYS,140,6
2020-04-02,Malaysia,MYS,142,2
2020-04-03,Malaysia,MYS,208,5
2020-04-04,Malaysia,MYS,217,3
2020-04-05,Malaysia,MYS,150,4
2020-04-06,Malaysia,MYS,179,4
2020-04-07,Malaysia,MYS,131,1
2020-04-08,Malaysia,MYS,170,1
2020-04-09,Malaysia,MYS,156,2
2020-04-10,Malaysia,MYS,109,2
2020-04-11,Malaysia,MYS,118,3
2020-04-12,Malaysia,MYS,184,3
2020-04-13,Malaysia,MYS,153,3
2020-04-14,Malaysia,MYS,134,1
2020-04-15,Malaysia,MYS,170,5
2020-04-16,Malaysia,MYS,85,1
2020-04-17,Malaysia,MYS,110,1
2020-04-18,Malaysia,MYS,69,2
2020-04-19,Malaysia,MYS,54,2
2020-04-20,Malaysia,MYS,84,1
